kepid,koi_count,fits_product_count,fits_bytes,fits_set_sha256,raw_purged,raw_retention_reason,processing_rebuild_verified_at_run,constructed_qc_fail,constructed_qc_pass,hard_preprocessing_failure,invalid_source_product,no_archive_product,other_technical_failure,retrieval_failure
7281217,1,17,7439040,c9d43506421e2d18e2a54f7226fdc03befb3309f6c47738b13bf8bce9927a05f,True,,False,1,0,0,0,0,0,0
7281229,1,16,7246080,d65701f36529ae1c64539e47418ba126c71b4a416b0656a4a0c65b06319b9b64,True,,True,0,1,0,0,0,0,0
7281399,1,17,7439040,a3312030c17371a25b75e3d957045708835334e19a08419cc3506cac7c67cc7a,True,,False,0,1,0,0,0,0,0
7281411,1,14,6312960,1df38d6d2a623adfcae723ffe05b8dcb64292bff5f07988618850f24880f141e,True,,False,0,1,0,0,0,0,0
7281454,1,17,7439040,a19ad95da2babbd12240f064f0c20267b96ab84a4ca4b27fee75d949a40fb394,True,,False,0,1,0,0,0,0,0
7281484,1,17,7439040,48f13ecfa3c5ab9672c9a66770a1b18bbe93ce4ff09add86b07502b6069ab0ce,True,,False,0,1,0,0,0,0,0
7281616,1,17,7439040,32ef12a09957f0b2e2cbe8ffce1a7fa71ac5f7cadcc139a80d1c79e849cb7965,True,,False,0,1,0,0,0,0,0
7281668,1,17,7439040,5373cfd5d94718c24bd87e7594d905ade2901b282b4aeb01c9c3dc9c9d4fd877,True,,False,0,1,0,0,0,0,0
7281694,1,17,7439040,3b2c13c6d0ee3f9a0b06acae4a6357405a790950ca6b0fb60867019b5292a17e,True,,False,0,1,0,0,0,0,0
7281699,1,14,6312960,6c8db69d0a33825f274a973c73179f0ba21a71b28e5d138360b79a3ff2213d2c,True,,False,0,1,0,0,0,0,0
7282008,1,14,6312960,2061a615df8a26b3285080cbf802fc879f755202f109869db5cef722028d1074,True,,False,0,1,0,0,0,0,0
7282042,1,17,7439040,7ab9b902c75fcadebbaf81bd1e00df1f127d98186fa99192353ae00c46e9a127,True,,True,0,1,0,0,0,0,0
7282154,1,14,6312960,ebec2ab5440b7954c2e9a81f91a75e5ad74c08ad16d2d1eeeeff089f755da94d,True,,False,0,1,0,0,0,0,0
7282168,1,17,7439040,005fac0327ffb00e0f74108f16dc8057f06fdbeb2f09ebfada8b3af110a5e50d,True,,False,0,1,0,0,0,0,0
7282872,1,17,7439040,706e8e0fb2386e31ef0239911a6d8bb1da9c3595a6e980665b4ee8cff01702fc,True,,False,0,1,0,0,0,0,0
7285616,1,17,7439040,aa0d0c67860dd6f2f0e5f467f860bf5522805ab92e775365bdc52413768f4469,True,,False,0,1,0,0,0,0,0
7285673,1,17,7439040,ebf19d4074b2c101f64642de7224249d8ec02b4209977a6793c8868a916b8718,True,,False,0,1,0,0,0,0,0
7285757,1,17,7439040,fa10b5f30f2a434e13d5a4b94cd9b5e59b5c75586fead01d841e13a5a90caa07,True,,False,0,1,0,0,0,0,0
7286173,1,17,7439040,c49f9d2300692b1166e03c4bcb75b0a6678d7b1a04562235a82bc2cf30439c1d,True,,False,0,1,0,0,0,0,0
7286911,1,17,7439040,c7247230dba12b7589860f6b9c22228ed79ba4a73daf906b55e71c69dde671fb,True,,False,0,1,0,0,0,0,0
7287391,1,14,6312960,82257d5fe167198b63e551ba4b8a5ba3aeecb4f6b764d0e8ea6e6c63ea0e2277,True,,False,0,1,0,0,0,0,0
7287415,1,17,7439040,43a4ffa5e4bbeff2cecf28641ebcef3e45122b98400f26391cb53fcc037385dc,True,,True,0,1,0,0,0,0,0
7287995,3,17,7439040,394a40c2c796d893e75f576cae0ec6bb1727f2cded47a52eeb96d590551938b9,True,,False,0,3,0,0,0,0,0
7288306,1,17,7439040,95c629543af4aa63eac4a0af8857f978cee4e19758131acbbf43bb5f9e6cebd6,True,,False,0,1,0,0,0,0,0
7288444,1,17,7439040,a2eca941206c8f791c6fbade524535b9d210e6ed86509414709f17a5030dad74,True,,False,0,1,0,0,0,0,0
7289157,1,17,7439040,bd104187be131308d49d852818539e9dcad7415fc2f420decb9728fe007d7292,True,,False,0,1,0,0,0,0,0
7289162,1,17,7439040,910057c932364048d35ae234df02f67c2af250ddb9d958f0271d99aa33c7c9cd,True,,False,0,1,0,0,0,0,0
7289165,1,17,7439040,bc0d29d9a8ab1e6444811d015d9669c5967ccc188e98a5540dac39927c41797b,True,,False,0,1,0,0,0,0,0
7289317,1,17,7439040,bdc84e5f5cbdff4d53b2beba836871c709a6719353c6038c198066befab6d8ff,True,,False,0,1,0,0,0,0,0
7289577,1,15,6482880,1d3e1d06878426fc3855f91ed64cb7065e68e8956457816d1104cc98d97a12ad,True,,False,0,1,0,0,0,0,0
7293937,1,17,7439040,e99ed669da0250ad02f5b9426a093f3b106a5ae1b5b716a0c2d07788a5077a82,True,,False,0,1,0,0,0,0,0
7295235,1,17,7439040,7aa358d1c87b26c3c5b2db0cf2e10a69a110a5dde6eca18cf817689cee3a9df7,True,,True,0,1,0,0,0,0,0
7295570,1,1,506880,09bbed7afe7a525e32bbf3d30937be4f0c142c38bd974ad182f0bfdc5202abc4,True,,False,1,0,0,0,0,0,0
7296086,1,17,7439040,b7975e3fbb9be1b615169129464ac6958587e16722a50c231fc68f14c36164f1,True,,False,0,1,0,0,0,0,0
7296094,1,8,3551040,232e7068476da6e107ff51bfde57d08172164e31e907adb3bcf245d7308e3cee,True,,False,0,1,0,0,0,0,0
7303253,1,17,7439040,d1bc388488a85cdbea9824fdde500021c844e8dd1870f8e7e0f8a75955093876,True,,False,0,1,0,0,0,0,0
7303287,3,17,7439040,678fe59ffc1021a3efc4a4b3bdbe1c4869c5e67a30f5a94a08b407b80e11c6ac,True,,False,0,3,0,0,0,0,0
7304449,1,16,7246080,ba8290ae7a9ab9055f8ba3947efc64ab232d9a9ed432246439237e55b2a62b2f,True,,False,0,1,0,0,0,0,0
7335713,1,17,7439040,e2a2d82e206549f819681946b9589e195060398b2cbbbe4bf925cb632762ab41,True,,False,0,1,0,0,0,0,0
7335972,1,17,7439040,8a27d3b58ce617a3ce07fcb1231a705cac568668c96be49dc887a55f2f333145,True,,False,0,1,0,0,0,0,0
7336754,1,17,7439040,f3fed591895314fb3ba27b522c15c4b3cb1c0f013bf9c1ab155856d9bae401ff,True,,False,0,1,0,0,0,0,0
7340624,1,17,7439040,cdb4e6650ba80a2e0d9ee4da93402756f95e565c6a6af3b856c1aa242931c083,True,,True,0,1,0,0,0,0,0
7347246,1,14,6312960,d7f35499d68403b575b3d896a1e6006114ea8ae90a2438a2d470684f2d0c05f6,True,,False,0,1,0,0,0,0,0
7350067,1,17,7439040,d5a41f803f6071e94088db4d082006e0a687357b4eb7491c269697517a34bb1b,True,,False,0,1,0,0,0,0,0
7352727,1,17,7439040,f9bc734d74b156be352af078ae86ce9192cf0efabb64a94e586d0f856a69ad0b,True,,False,0,1,0,0,0,0,0
7353970,1,17,7439040,50afdcae957ad9d8a652d723a65b6d46410d7a776446314925ba8e3cc2bf5ca0,True,,False,0,1,0,0,0,0,0
7357531,1,17,7439040,fe226256d02cd5f0a0eca22ef1e8aeef8cd3f5511e74a54283e680869661a23b,True,,False,0,1,0,0,0,0,0
7362450,1,17,7439040,16460186b643d04c22f1100d384edf38e395dac77737b3aea77b8d1c6dbdc380,True,,False,0,1,0,0,0,0,0
7362632,1,17,7439040,1acb2746ff41e9190bf080a5ea975d55ff6afaf29cc121b18040824d2cd9f2ce,True,,False,0,1,0,0,0,0,0
7362696,1,14,6312960,aa1472e37c3c5288bb82b167497e801143dfce7f99d9ae7ecf8f0d9387ce2bdc,True,,False,0,1,0,0,0,0,0
7362852,1,17,7439040,e68904fc50f39878f0339430bef6511b8366f7afc573b017a7c26c63fb9867ae,True,,False,0,1,0,0,0,0,0
7364176,1,17,7439040,9273c58655faf4e56ebe93651744eadd38be44ce4ac3c5543d1b5d66d95c828f,True,,True,0,1,0,0,0,0,0
7365447,1,2,1013760,d049c02aef69b0c87a1f66aa27c72c9224adc3a21d5bb2cd5ff62f5cb17bc7f1,True,,False,1,0,0,0,0,0,0
7366036,1,17,7439040,2e7094edcfdffe1d8a7d549c67e9106bd5d5de1e0e40c7b03e56ddcc69f2e64c,True,,False,0,1,0,0,0,0,0
7366258,4,17,7439040,bd0a5acb0e4196bfe8843e57252c0a67a2997c8735b06fc854389c5a0b3310af,True,,False,0,4,0,0,0,0,0
7368103,1,17,7439040,ea089601358d7f8daec925ffd6e3d38030d8e97f04cfe3b0393cbd5605b51677,True,,False,0,1,0,0,0,0,0
7368137,1,17,7439040,1e6a201a53462868b6f97a75c0163ad87a200881a776abba8e0f31d992b31cb9,True,,False,0,1,0,0,0,0,0
7368664,1,17,7439040,10b59c80adc708c70f3e02756e8ae44791b40b009c997d36e9b7e45f77ba11a3,True,,False,0,1,0,0,0,0,0
7369523,1,17,7439040,034f4a106148079d4260e3204ffc7235e9a7cc7d5285877c7b9d6fd3f44549d4,True,,False,0,1,0,0,0,0,0
7369865,1,17,7439040,05bed5adb6640b6365795fe6f181d6558fb08768f7f61515057dd33c3a40c0a0,True,,False,0,1,0,0,0,0,0
7373451,2,17,7439040,5ef8c8c0fa63b85f5c282d0cfd4f39fb0cf077ff808a076e7899fbd0a76af387,True,,False,0,2,0,0,0,0,0
7373877,1,17,7439040,18fa14c01482b7c043bf6266ab460919d4f595c9c57f77feba9c2537b3df176a,True,,True,0,1,0,0,0,0,0
7374746,1,14,6312960,8eca8c1a003734cdaa799c71b45a24cae26377f7dbf82681e5005c00125ed855,True,,False,0,1,0,0,0,0,0
7375348,1,17,7439040,54609eb7f2efc96558461a4597d69c78d348cdd5813f1d064cc6981e6a380f42,True,,False,0,1,0,0,0,0,0
7375795,2,17,7439040,7a63775b992939857c35cc0ed42736230b34470d1ccf34b88f5b5d55150c9ecd,True,,False,0,2,0,0,0,0,0
7376490,1,17,7439040,24a14e38240f263a25c9f1c3f05a001696a521f57fd148e6022615d4802e6629,True,,False,0,1,0,0,0,0,0
7376500,1,10,4415040,e7ce1c5421c2207c88eabc1025a20d635c393e12691c377b26939eed6d4b06bc,True,,False,0,1,0,0,0,0,0
7376982,1,17,7439040,f397b5b90c6d86ddeaa9c0655c3759c6aaa962a7d0325b95b72114645e51022c,True,,False,0,1,0,0,0,0,0
7376983,4,14,6312960,3b4e6433602744d6af3bc7d41a5d46e1f58d226c5d325f11a44052fa8bfea6e0,True,,False,0,4,0,0,0,0,0
7377033,1,17,7439040,5dfeb26a158373f071419901d9561fbc4a28ad1c775de596c25bf545bbe375c8,True,,False,0,1,0,0,0,0,0
7377200,1,17,7439040,6f8d43794d5217cc18e46b1b2cdba1ba6dae627357fecd6386607a8ae57c293e,True,,False,0,1,0,0,0,0,0
7379385,1,17,7439040,d4f05d23c4166278bcc09a1c9e0e3aecd9e54db966ebd4c635c9d8c2278d6db5,True,,True,0,1,0,0,0,0,0
7380829,1,17,7439040,0def3927938dff237425a5cb97fa48c015c4e60fe9994a999afaaccca5e2326e,True,,False,0,1,0,0,0,0,0
7381695,1,14,6312960,6bbc86cc6f6f76fe5431b8b39d635ed02df2db8974ea76fa04d2674e115452ff,True,,False,0,1,0,0,0,0,0
7382313,1,17,7439040,9475e6c711eacce2b136fd2cae4c6d1e4f7c853a95736c51db122eca8b66b1d7,True,,False,0,1,0,0,0,0,0
7385387,1,14,6312960,38d84eaa20032637b2eaeefea8b108b971ae1e5c7258a924dad9e673ea129b53,True,,False,0,1,0,0,0,0,0
7385478,1,17,7439040,267853f9d4e831535e7aed212cda23dd3e13051dbcc82119e070ddffe73c16b8,True,,False,0,1,0,0,0,0,0
7385509,1,16,7246080,8f9671b5eb3549c0ca1bd75ccc2c2c3ab31fade9db99b35fabd5037015919e77,True,,False,0,1,0,0,0,0,0
7386391,1,17,7439040,4b4c957e92caa8124c8de87c33ba353be6d1a9f645020a3cad202acd0aef519e,True,,False,0,1,0,0,0,0,0
7386827,1,17,7439040,c5a1c4bc3d06169c9d252bcbd4bd27904b1caeb49f6d69c283f3037045c5fa64,True,,False,0,1,0,0,0,0,0
7416306,1,17,7439040,4c8b33d0c385a38d408e4ad81e9e2d7a633fcd953590ac6ddf65cff130227d93,True,,False,0,1,0,0,0,0,0
7418173,1,17,7439040,95f93c057996d98b9c1ba7dc648d12efc98fff36b4eae6590370bdc74768ab45,True,,True,0,1,0,0,0,0,0
7419318,2,17,7439040,dc5e459468cf26c474cfe38f16f83ac40f9c4931205a68d91c9851502ed88018,True,,False,0,2,0,0,0,0,0
7421876,1,17,7439040,72237e1c376387e11266740723df1cf7cd05baf6358fcb9b3868cd95bc0e4966,True,,False,0,1,0,0,0,0,0
7422883,1,17,7439040,29c27d611d7e42c741ba916c2d9f43b48795e9e49b6f13b56f2375b2c5792afd,True,,False,0,1,0,0,0,0,0
7427764,1,17,7439040,308a24af10e1028cc7e334e8b9df35554e19ffabfe36affe58d3b179d4fcbd62,True,,False,0,1,0,0,0,0,0
7428316,1,17,7439040,8f0b167423d6715e1e55276bc30befee9bf0f88dfc15b8d1f4bb37033c545768,True,,False,0,1,0,0,0,0,0
7428736,1,17,7439040,47a51875b141fd085ab6a7fca837ec468f7601058c6f3af8f619c6891c874141,True,,False,0,1,0,0,0,0,0
7429240,1,17,7439040,b40411c465d5ad6d71d7cfd1c00fa363a5104e0d1663c5ced5411cd624b3f9c3,True,,False,0,1,0,0,0,0,0
7429287,1,17,7439040,cc5017d5e75a90e1ad6390ff2621913234cecaa00e0b71d42ab279a1390fafb6,True,,False,0,1,0,0,0,0,0
7430034,1,17,7439040,5f1f4196aa4f13a3eb7beaec6f80fd7cd8919b62dc27a7bc07779ebfd1384909,True,,False,0,1,0,0,0,0,0
7430876,1,12,5351040,0f5b1c08f1c611c9503ee5987ad6fbe1425b7f60686c5f8f3b90c50b00e8bec4,True,,True,0,1,0,0,0,0,0
7431665,1,17,7439040,821e529a00159852157b7141fa793a30d368eddc42f1b378043a8193f170d605,True,,False,0,1,0,0,0,0,0
7431709,1,17,7439040,b8295175e8964f5445106e37e2cdcb624356740ca478c662771115881eef32d2,True,,False,0,1,0,0,0,0,0
7433585,1,17,7439040,c0e47f13f4f355ba9300fd2100da146db22a17c1c6ae4d80c13d65ae3e7d6e23,True,,False,0,1,0,0,0,0,0
7434875,2,17,7439040,015255a99a5024ad9568b6c21c593c298818e17bda173fe07f921d31df7fd96d,True,,False,0,2,0,0,0,0,0
7435780,1,17,7439040,80703719861a7aa89fbbee5c390b9dd94b68b39a3d80f57a82861d904ebd6d8a,True,,False,0,1,0,0,0,0,0
7436177,1,2,1013760,62da2997e44a8d4bbd01d0b7c8f10b75df1d9ad6d4c495144260df26597dd7b9,True,,False,1,0,0,0,0,0,0
7439316,1,17,7439040,64440d16f1bebd59133988b6b4099ea7d63ba0561cb2de9e89d3944e49ce225c,True,,False,0,1,0,0,0,0,0
7440748,2,17,7439040,29e86209135863083c84205fe25241615fcf739513998df4008423b5a7ef97ab,True,,False,0,2,0,0,0,0,0
7445445,3,17,7439040,9c3dfbb84c146539363e26712ae65fa1eda841a5dbcd2733d0a8505a48de0a36,True,,False,0,3,0,0,0,0,0
7447200,2,17,7439040,7be0102d0a3c01810186665d795f8260b80c2d868bcf456508b1d703c380a22b,True,,True,0,2,0,0,0,0,0
7448023,1,16,7246080,917da742288039d97fee4807841847a817f9a0c80077ba110fdb657ab5f5ec7d,True,,False,0,1,0,0,0,0,0
7449136,1,17,7439040,e585bc4586f89d6f127132a8387c94a264bcb4b6e61bd773f1abc913158d4689,True,,False,0,1,0,0,0,0,0
7449541,1,17,7439040,624919d4fb8b0164b4d6cd5c87a5b038e40c0ab92560bc1427eaa91fc96ec0d4,True,,False,0,1,0,0,0,0,0
7449844,1,17,7439040,fd4603171154aa3cd66f33bb60318a2ed830b844410f6609e6352d51e970d76d,True,,False,0,1,0,0,0,0,0
7450747,1,17,7439040,16da2ab1a4d65b63c4d4e0586c86ba031d49d68f125c7e965498c1a396c87306,True,,False,0,1,0,0,0,0,0
7451315,1,14,6312960,60a96c9f91b49e1c96beade3fec87b25e09319086312511f4d55efbeaeacbf6c,True,,False,0,1,0,0,0,0,0
7455287,3,17,7439040,7a3da648e6054871aa1e2ecddfc52f7b990dd3fa6c9bd2ca120665ddfe884490,True,,False,0,3,0,0,0,0,0
7455553,1,17,7439040,c91108f633b3c0b5f664633e7073fa208f196456bc6c4dbf0994e7a37f9ce107,True,,False,0,1,0,0,0,0,0
7455981,1,17,7439040,6e42bab98f79d0ba43a618b28dc0656bad28d979b31090222dbf936bb1c2d111,True,,False,0,1,0,0,0,0,0
7456001,1,17,7439040,3edf6ae2a99f93816cb51143ae1a7796a7492d238cd6fba3913b5b681b3b6964,True,,True,0,1,0,0,0,0,0
7456521,1,17,7439040,0edd640ed745194262f98ac10bc499f78a277d243b48777c0b8c3b66bc87ee19,True,,False,0,1,0,0,0,0,0
7457278,1,17,7439040,a9c3e1cc6f18ecf6f4bda50386afcc656a5d6d05d366486e65a3b16ab80c3fc4,True,,False,0,1,0,0,0,0,0
7457296,1,17,7439040,a67dd4970eb86de1e51c1048f5875268015c1e77f3edb5d54ea20fdf5e36d7a2,True,,False,0,1,0,0,0,0,0
7458309,1,17,7439040,3e242bca89de9dbbc704847a51612fa823c07fd309230ddb60a8bdf67909a632,True,,False,0,1,0,0,0,0,0
7458433,1,17,7439040,8c658dadaca962ac55b63b5dc4690f111eaf6e60dd4d7cf4894f507d82593323,True,,False,0,1,0,0,0,0,0
7458762,1,17,7439040,35a481912eace3c7acaf352dbd5eb7c57143674960f9ec1093bd04f650283dc6,True,,False,0,1,0,0,0,0,0
7461307,1,17,7439040,076170ceec49baef4cf77ff1448c839cf7f9608e076b54a56cf0259b606d4e4f,True,,False,0,1,0,0,0,0,0
7461314,1,17,7439040,97faf8fbe3f9bb4035f951cba0d16870de123a7d0df6156a1c7e9a5ccc7f6d1f,True,,False,0,1,0,0,0,0,0
7463685,1,17,7439040,9ed5376c6e009d7decf9cd65f90011d45c7ca307badc36cfa1da1a073ad0a35d,True,,False,0,1,0,0,0,0,0
7466863,1,17,7439040,47a08f2363b9d5dcdee4ba09ff64682bbfa1c1964b3ee80bd49ec45d3f89e8a1,True,,True,0,1,0,0,0,0,0
7470491,1,17,7439040,837d7b761b57c9b2e3ab1e1fbc31497ab2de4e010c34c06545c6fda3f47c7be5,True,,False,0,1,0,0,0,0,0
7503885,1,14,6312960,3f7339f1a1f75e7d074435bdfab5922848f91af009da368e19aef45499c8fd1c,True,,False,0,1,0,0,0,0,0
7504778,1,17,7439040,0c8daaf7735258b6bdaaf343afdb2050335646b6e18a92e8358f6da695f9377e,True,,False,0,1,0,0,0,0,0
7509886,2,17,7439040,97634530204c6a4692f818484349585cd4bb74a8934932769e5ead9d1b75e79b,True,,False,0,2,0,0,0,0,0
7510820,1,17,7439040,91ef37e69e6139642833a3832466bd25074170056f98585cc13585d4bc8124ca,True,,False,0,1,0,0,0,0,0
7512982,1,17,7439040,443e400844240eedd5a83410e8ca10a0beb262cfcfbdb9afd10f4d91502377d3,True,,False,0,1,0,0,0,0,0
7515212,2,17,7439040,785eb72505617302df78e55627241a7badf6b4ae04884281ade0cb2e01e79b98,True,,False,0,2,0,0,0,0,0
7515670,1,17,7439040,059dfd728e2e72927c0e69680a0a9570f98d1050aa2ce56ea7ff575b915f0e2e,True,,False,0,1,0,0,0,0,0
7515762,1,17,7439040,ca0ae094c3fbb09ad44fe0b3fc1ef1efdd51190a8b670ede4a03d4fe37fdc384,True,,False,0,1,0,0,0,0,0
7516073,1,17,7439040,ed82cd31e2ccb6824ccc3067322f1fbc18b057392e8c22a6ad1200b3eb44fd51,True,,True,0,1,0,0,0,0,0
7517261,1,16,7246080,e784d1c722966f6677cd90bef13c641e014e8d3233629b9ff07e06836d187967,True,,False,0,1,0,0,0,0,0
7522911,1,17,7439040,e6e10711d2d39e12e13906e7fde0025a4ac4668e5b0a218e6cc994872997c672,True,,False,0,1,0,0,0,0,0
7529266,1,17,7439040,e2d5abf8c6888d1a1ffbbdcc8d88d42f35daa4e00098ab86403dbc16e70eae3a,True,,False,0,1,0,0,0,0,0
7531677,1,17,7439040,cab67e55b99e71192cda5f690fc4af6c7b9120b92ff296e7f43d5462994297e5,True,,False,0,1,0,0,0,0,0
7534267,1,17,7439040,ba3e5587b4a5cbe264ef36194f045815cb26e98e31125b66c253e2ed38594edf,True,,False,0,1,0,0,0,0,0
7537945,1,17,7439040,ffd6627d07e1faeeb4b384e92bf33428d8dd18f6feda24f666a980fcfc04ff14,True,,False,0,1,0,0,0,0,0
7538434,1,17,7439040,9ce3c3efa998d77427332fac226c19204b7b11977957641767b26a266917a6de,True,,False,0,1,0,0,0,0,0
7538450,1,17,7439040,711458cc4974a6b4c49ad55d39cd75a16dbb905ecba637be60521731f212b752,True,,False,0,1,0,0,0,0,0
7541502,1,17,7439040,3a4a2863e8c01328db3a79c2028f8f29638cdff43458a9144605831b8cde9504,True,,False,0,1,0,0,0,0,0
7541746,1,17,7439040,c2268e73966b3392487b61ccea5e02b921d129385610f14563dece7951944c29,True,,True,0,1,0,0,0,0,0
7542369,1,17,7439040,e5f73a223587039f2837d2e421b65fab949be57c538991721892ed53c662bba5,True,,False,0,1,0,0,0,0,0
7542813,1,17,7439040,2de543c7e40b05402b61d0d414717927669bd3fa2fd12a987519500a53f46cec,True,,False,0,1,0,0,0,0,0
7543649,1,14,6312960,8bb0ffcb9d32b2eccc6934c231128f5a7f7af10742f0959a560601cb8d1bde30,True,,False,0,1,0,0,0,0,0
7549209,1,17,7439040,84745777c14819e9ecd342ec04cde7d3c6df847d2afbe9fa656c7b709deaa201,True,,False,0,1,0,0,0,0,0
7552344,1,17,7439040,0cc7fa29c108d44f26a0d070b4ac2a509a91f6d4c8d6498793ad1151a1b24890,True,,False,0,1,0,0,0,0,0
7552701,1,17,7439040,dae8c0b2a6e2f38d9635ef2c452185bed349fbf4014e7e44870ec5516b68e8c7,True,,False,0,1,0,0,0,0,0
7582689,3,17,7439040,82eca5488a1288461885d8aa827e2bec3e965787e6fb0ca4ae4dc0fd078e8e1d,True,,False,0,3,0,0,0,0,0
7584650,1,17,7439040,5ecb2664fd42dd8d626c14cf07f8550a34122ce6644b96154a307f12826a1cd3,True,,False,0,1,0,0,0,0,0
7584778,1,17,7439040,4166ddeccc906e21aa5320f99e486d54ba3ebf05a4e6fcb2fd96e6f4ec6220ed,True,,False,0,1,0,0,0,0,0
7585481,1,17,7439040,0a47730975afd23bec8714f0b938d5cc0d56c07d9c387cf371c8647aabb23464,True,,True,0,1,0,0,0,0,0
7593110,1,14,6312960,d44ebdb75b11bb620de497040219a13b99ad219492353e8baa507e03194c66cf,True,,False,0,1,0,0,0,0,0
7595157,2,17,7439040,74ad8c341af6bf94944490d275df5f0fbde1aa27737f6b47bd3edafc329fbf06,True,,False,0,2,0,0,0,0,0
7596240,1,17,7439040,e1fb7225c63b7f3d86a339635104af89f11435f179c8a9b93ae0249597b7b1df,True,,False,0,1,0,0,0,0,0
7597005,1,17,7439040,5062de6d649d658ed632227d9550dd67c4e6681d5061e5a92274e47d418792df,True,,False,0,1,0,0,0,0,0
7597703,1,17,7439040,7c3ae9f664e4b91b01b8c7b14ffcec62192e49d0bcd42481150eb76ef9b096dc,True,,False,0,1,0,0,0,0,0
7598128,1,17,7439040,a25a41cb2eb505393af9a6b1df05b37ad1d88ffdc7bdc73d87015a984a075885,True,,False,0,1,0,0,0,0,0
7599004,1,2,636480,9949478e8dd3f2fa8cbed8136a8302512109e81b06bcefa1c6b1f07fd4b7726f,True,,False,1,0,0,0,0,0,0
7601633,1,9,3798720,b3c93e50d9c12eb40c92ff748911a1f523b4eab3504ddef752ba13bc9424324a,True,,False,0,1,0,0,0,0,0
7601918,1,17,7439040,ab53c6ee3898bc35a04f4d901e11c09bafbbf5fbe3aeaab94887def23b9af351,True,,False,0,1,0,0,0,0,0
7602070,1,17,7439040,06b92fc67ced984e2a350d923e9f7f19e3903bccf60589251299f46a6292345f,True,,True,0,1,0,0,0,0,0
7603200,3,17,7439040,6906e7b4d0d1ca0342e0952a3d08ead4cc2ae12ba5da524e77016f45dc476dfd,True,,False,0,3,0,0,0,0,0
7604328,2,17,7439040,135c8c9970f42750c5b9f131d5a420e67953d598174671dd521b10fbcb8b6db2,True,,False,0,2,0,0,0,0,0
7605093,1,8,3640320,61d75ccffd2e50d48e2e44d995624c6df11161b3dc77e19097ec11ccc222f645,True,,False,0,1,0,0,0,0,0
7605600,1,8,3640320,692c8cc15a88456cd5c6d6b94bb7bfa18073aa5fd0421f312d2da49ecc13d26b,True,,False,0,1,0,0,0,0,0
7609553,1,17,7439040,293c9e237a4dbc720c889c2cc30f58f1ea63a499b434bfb0956d3799aff87f30,True,,False,0,1,0,0,0,0,0
7610663,1,17,7439040,055369e5229c2b1786ce960b09181a2a826d55096298f1a5318bb353138d0e08,True,,False,0,1,0,0,0,0,0
7612691,1,14,6312960,99e5fac972090c3c1d5fcc7691209a1415e8dc3fa4a1206ce959018f1fd104b3,True,,False,0,1,0,0,0,0,0
7613246,1,17,7439040,8f42fb81e341f48ad6ac9c5234ebb91b57d8693653e2db999ee2e068e6955f24,True,,False,0,1,0,0,0,0,0
7618364,1,17,7439040,1bd559293b7833bdac8b7d4d07c8864e4708851f76a4ceb0978f7e33042105e8,True,,False,0,1,0,0,0,0,0
7620413,1,17,7439040,4176e0f7e137942a7f4991d615d655d2bf2419254aed3d6e69984a82650514af,True,,True,0,1,0,0,0,0,0
7620660,1,14,6312960,a761bfc767124d3698b9251b2787c5cf45af74f02e914618726d19148aa3d274,True,,False,0,1,0,0,0,0,0
7620844,1,17,7439040,c77d8e8ad19f3b686dcbd2b98017e73a378b86da15e46b641e155f5e459f8984,True,,False,0,1,0,0,0,0,0
7622059,1,17,7439040,b5ad0a12d2a6e357b66829bb5958a822419ee8d6d3341ebef025c6bd5d5bae69,True,,False,0,1,0,0,0,0,0
7622072,1,17,7439040,5c634e4a9d054ac768dddb941f551a702e99cfe18273fab05efaefb04397e345,True,,False,0,1,0,0,0,0,0
7622473,1,4,1650240,2ed6ee39c4201c850dd56ddf9df0ac6165c3276ffdf565db4820b75acbb886d3,True,,False,1,0,0,0,0,0,0
7622486,2,17,7439040,7004d0e729d5e9fb3a5aec25ba5e7c7ba508dd21c8663addd946389afdba30e6,True,,False,0,2,0,0,0,0,0
7624297,1,17,7439040,57bf3ee3605f8adc6bde2c0b990c2f2244da0a19061ca21328d695c9a38d730a,True,,False,0,1,0,0,0,0,0
7626370,1,17,7439040,7e4463c95a1dfcad6ffd9dabe6dadd215507baf8b69689f6751bcddbc33d9e9c,True,,False,0,1,0,0,0,0,0
7626506,2,17,7439040,f9446eaa7aa95a1e4eb36efe4ca7e60b5eb547bad670a2af4015db27bcb097d3,True,,False,0,2,0,0,0,0,0
7629518,1,17,7439040,653d25bcfd784c78d4368c6a454ab24c3ac88176bc813f131047a64e4c2bc270,True,,True,0,1,0,0,0,0,0
7630658,1,16,7246080,fd48b6c80224ea07d1f3f7053be69d7b0ae24c631f65916c05cebc2200b53b33,True,,False,0,1,0,0,0,0,0
7631194,1,13,5860800,818e825538f02fbaf5c18b1ecc0bac446cc7c793e9f63fee0bfff206a4699657,True,,False,0,1,0,0,0,0,0
7658229,1,4,1650240,1fa3f1eae0968bb8d2e52b4caa35f8cc1431805595eec6b5f9d64dedd0f32390,True,,False,1,0,0,0,0,0,0
7659389,1,14,6312960,c574fdb6f152aea9de7701c8ee21ba93c6162de7b0902b66503538c1dbfaff1f,True,,False,0,1,0,0,0,0,0
7661409,1,17,7439040,e0934e87873203f6772c9064760e28d5300842c3631daba9b9166113fdd5f79c,True,,False,0,1,0,0,0,0,0
