kepid,quarter,obsid,product_filename,data_uri,product_size,description
8813404,12,566617,kplr008813404-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008813404/kplr008813404-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
8813404,13,566617,kplr008813404-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008813404/kplr008813404-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
8813404,14,566617,kplr008813404-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008813404/kplr008813404-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
8813404,15,566617,kplr008813404-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008813404/kplr008813404-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
8813404,16,566617,kplr008813404-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008813404/kplr008813404-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
8813404,17,566617,kplr008813404-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008813404/kplr008813404-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
8815031,1,477627,kplr008815031-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
8815031,2,477627,kplr008815031-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
8815031,3,477627,kplr008815031-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
8815031,4,477627,kplr008815031-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
8815031,5,477627,kplr008815031-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
8815031,6,477627,kplr008815031-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
8815031,7,477627,kplr008815031-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
8815031,8,477627,kplr008815031-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
8815031,9,477627,kplr008815031-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
8815031,10,477627,kplr008815031-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
8815031,11,477627,kplr008815031-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
8815031,12,477627,kplr008815031-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
8815031,13,477627,kplr008815031-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
8815031,14,477627,kplr008815031-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
8815031,15,477627,kplr008815031-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
8815031,16,477627,kplr008815031-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
8815031,17,477627,kplr008815031-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008815031/kplr008815031-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
8821936,1,419067,kplr008821936-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
8821936,2,419067,kplr008821936-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
8821936,3,419067,kplr008821936-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
8821936,4,419067,kplr008821936-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
8821936,5,419067,kplr008821936-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
8821936,6,419067,kplr008821936-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
8821936,7,419067,kplr008821936-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
8821936,8,419067,kplr008821936-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
8821936,9,419067,kplr008821936-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
8821936,10,419067,kplr008821936-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
8821936,11,419067,kplr008821936-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
8821936,12,419067,kplr008821936-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
8821936,13,419067,kplr008821936-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
8821936,14,419067,kplr008821936-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
8821936,15,419067,kplr008821936-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
8821936,16,419067,kplr008821936-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
8821936,17,419067,kplr008821936-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008821936/kplr008821936-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
8822216,1,473484,kplr008822216-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
8822216,2,473484,kplr008822216-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
8822216,3,473484,kplr008822216-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
8822216,4,473484,kplr008822216-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
8822216,5,473484,kplr008822216-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
8822216,6,473484,kplr008822216-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
8822216,7,473484,kplr008822216-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
8822216,8,473484,kplr008822216-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
8822216,9,473484,kplr008822216-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
8822216,10,473484,kplr008822216-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
8822216,11,473484,kplr008822216-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
8822216,12,473484,kplr008822216-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
8822216,13,473484,kplr008822216-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
8822216,14,473484,kplr008822216-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
8822216,15,473484,kplr008822216-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
8822216,16,473484,kplr008822216-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
8822216,17,473484,kplr008822216-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822216/kplr008822216-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
8822366,1,530361,kplr008822366-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
8822366,2,530361,kplr008822366-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
8822366,3,530361,kplr008822366-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
8822366,4,530361,kplr008822366-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
8822366,5,530361,kplr008822366-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
8822366,6,530361,kplr008822366-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
8822366,7,530361,kplr008822366-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
8822366,8,530361,kplr008822366-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
8822366,9,530361,kplr008822366-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
8822366,10,530361,kplr008822366-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
8822366,11,530361,kplr008822366-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
8822366,12,530361,kplr008822366-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
8822366,13,530361,kplr008822366-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
8822366,14,530361,kplr008822366-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
8822366,15,530361,kplr008822366-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
8822366,16,530361,kplr008822366-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
8822366,17,530361,kplr008822366-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822366/kplr008822366-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
8822421,1,395129,kplr008822421-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
8822421,2,395129,kplr008822421-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
8822421,3,395129,kplr008822421-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
8822421,4,395129,kplr008822421-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
8822421,5,395129,kplr008822421-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
8822421,6,395129,kplr008822421-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
8822421,7,395129,kplr008822421-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
8822421,8,395129,kplr008822421-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
8822421,9,395129,kplr008822421-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
8822421,10,395129,kplr008822421-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
8822421,11,395129,kplr008822421-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
8822421,12,395129,kplr008822421-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
8822421,13,395129,kplr008822421-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
8822421,14,395129,kplr008822421-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
8822421,15,395129,kplr008822421-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
8822421,16,395129,kplr008822421-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
8822421,17,395129,kplr008822421-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822421/kplr008822421-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
8822585,1,563126,kplr008822585-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
8822585,2,563126,kplr008822585-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
8822585,3,563126,kplr008822585-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
8822585,4,563126,kplr008822585-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
8822585,5,563126,kplr008822585-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
8822585,6,563126,kplr008822585-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
8822585,7,563126,kplr008822585-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
8822585,8,563126,kplr008822585-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
8822585,9,563126,kplr008822585-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
8822585,10,563126,kplr008822585-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
8822585,11,563126,kplr008822585-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
8822585,12,563126,kplr008822585-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
8822585,13,563126,kplr008822585-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
8822585,14,563126,kplr008822585-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
8822585,15,563126,kplr008822585-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
8822585,16,563126,kplr008822585-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
8822585,17,563126,kplr008822585-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008822585/kplr008822585-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
8823397,1,418561,kplr008823397-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
8823397,2,418561,kplr008823397-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
8823397,3,418561,kplr008823397-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
8823397,4,418561,kplr008823397-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
8823397,5,418561,kplr008823397-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
8823397,6,418561,kplr008823397-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
8823397,7,418561,kplr008823397-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
8823397,8,418561,kplr008823397-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
8823397,9,418561,kplr008823397-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
8823397,10,418561,kplr008823397-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
8823397,11,418561,kplr008823397-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
8823397,12,418561,kplr008823397-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
8823397,13,418561,kplr008823397-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
8823397,14,418561,kplr008823397-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
8823397,15,418561,kplr008823397-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
8823397,16,418561,kplr008823397-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
8823397,17,418561,kplr008823397-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823397/kplr008823397-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
8823426,2,501491,kplr008823426-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
8823426,3,501491,kplr008823426-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
8823426,4,501491,kplr008823426-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
8823426,5,501491,kplr008823426-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
8823426,6,501491,kplr008823426-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
8823426,7,501491,kplr008823426-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
8823426,8,501491,kplr008823426-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
8823426,9,501491,kplr008823426-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
8823426,10,501491,kplr008823426-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
8823426,11,501491,kplr008823426-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0088/008823426/kplr008823426-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
